	loss	lr	val_loss
86	-52406.28322368421	0.0010000000474974513	-52405.576398026315
87	-52405.83203125	0.0010000000474974513	-52405.69461348684
88	-52404.476274671055	0.0010000000474974513	-52402.046217105264
89	-52401.11315789474	0.0010000000474974513	-52399.703659539475
90	-52399.507648026316	0.0010000000474974513	-52399.60485197369
91	-52400.058675986846	0.0010000000474974513	-52401.2923930921
92	-52402.11032072368	0.0010000000474974513	-52403.86977796053
93	-52404.78967927631	0.0010000000474974513	-52406.60999177631
94	-52406.634169407895	0.0010000000474974513	-52401.36986019737
95	-52402.703125	0.0010000000474974513	-52404.64691611842
96	-52401.94572368421	0.0010000000474974513	-52396.302590460524
97	-52393.76204769737	0.0010000000474974513	-52389.40238486842
98	-52388.07216282895	0.0010000000474974513	-52386.268050986844
99	-52386.228659539476	0.0010000000474974513	-52386.88778782895
100	-52387.810896381576	0.0010000000474974513	-52390.09625822368
101	-52391.499095394734	0.0010000000474974513	-52394.45333059211
102	-52395.52216282895	0.0010000000474974513	-52398.37668585526
103	-52399.305592105266	0.0010000000474974513	-52401.215830592104
104	-52402.14983552632	0.0010000000474974513	-52404.02985197368
105	-52404.91040296053	0.0010000000474974513	-52406.612294407896
106	-52407.37594572368	0.0010000000474974513	-52408.77421875
107	-52408.052878289476	0.0010000000474974513	-52405.074136513154
108	-52405.758799342104	0.0010000000474974513	-52406.882154605264
109	-52407.148972039475	0.0010000000474974513	-52407.95439967105
110	-52410.39420230263	0.0010000000474974513	-52412.572039473685
111	-52411.94424342105	0.0010000000474974513	-52412.36101973684
112	-52412.28700657895	0.0010000000474974513	-52412.564309210524
113	-52412.555345394736	0.0010000000474974513	-52412.67438322368
114	-52412.59416118421	0.0010000000474974513	-52412.710773026316
115	-52412.70135690789	0.0010000000474974513	-52412.96673519737
116	-52413.011800986846	0.0010000000474974513	-52412.70559210526
117	-52404.23659539474	0.0010000000474974513	-52410.14884868421
118	-52408.2015625	0.0010000000474974513	-52404.28022203947
119	-52402.57615131579	0.0010000000474974513	-52399.610978618424
120	-52398.65209703947	0.0010000000474974513	-52397.22442434211
121	-52396.999712171055	0.0010000000474974513	-52396.97360197368
122	-52397.334128289476	0.0010000000474974513	-52399.120435855264
123	-52400.26003289474	0.0010000000474974513	-52401.39247532895
124	-52401.962541118424	0.0010000000474974513	-52403.37820723684
125	-52404.05283717105	0.0010000000474974513	-52405.383470394736
126	-52404.1880756579	0.0010000000474974513	-52404.1009868421
127	-52406.46673519737	0.0010000000474974513	-52408.33523848684
128	-52408.73544407895	0.0010000000474974513	-52409.512253289475
129	-52409.87985197368	0.0010000000474974513	-52410.586472039475
130	-52410.91319901316	0.0010000000474974513	-52411.42380756579
131	-52411.69189967105	0.0010000000474974513	-52412.209950657896
132	-52412.422162828945	0.0005000000237487257	-52412.66829769737
133	-52412.777878289475	0.0005000000237487257	-52413.09387335526
134	-52413.17619243421	0.0005000000237487257	-52413.336101973684
135	-52413.423355263156	0.0005000000237487257	-52412.23162006579
136	-52413.45703125	0.0005000000237487257	-52413.67623355263
137	-52412.36352796053	0.0005000000237487257	-52411.93643092105
138	-52411.54037828947	0.0005000000237487257	-52410.73980263158
139	-52410.38766447368	0.0005000000237487257	-52409.75912828947
140	-52409.502179276315	0.0005000000237487257	-52409.09111842105
141	-52408.95752467105	0.0005000000237487257	-52408.78100328947
142	-52408.63137335526	0.0005000000237487257	-52408.76398026316
143	-52408.80148026316	0.0005000000237487257	-52408.96825657895
144	-52409.06916118421	0.0005000000237487257	-52409.347491776316
145	-52409.460855263154	0.0005000000237487257	-52409.7923930921
146	-52409.80600328947	0.0005000000237487257	-52410.13236019737
147	-52410.271628289476	0.0005000000237487257	-52410.66282894737
148	-52410.71402138158	0.0005000000237487257	-52411.022080592105
149	-52410.99732730263	0.0005000000237487257	-52411.41019736842
150	-52410.579934210524	0.0005000000237487257	-52406.81805098684
151	-52410.01385690789	0.0005000000237487257	-52413.21126644737
152	-52413.260731907896	0.0005000000237487257	-52412.94453125
153	-52413.37561677631	0.0005000000237487257	-52413.29111842105
154	-52413.475205592105	0.0005000000237487257	-52413.56599506579
155	-52413.69226973684	0.0005000000237487257	-52413.77105263158
156	-52413.86587171053	0.0005000000237487257	-52412.86233552632
157	-52413.32606907895	0.0005000000237487257	-52414.13318256579
158	-52414.018174342105	0.0005000000237487257	-52413.90111019737
159	-52414.32228618421	0.0005000000237487257	-52414.10534539474
160	-52414.70727796053	0.0005000000237487257	-52414.61414473684
161	-52410.523273026316	0.0005000000237487257	-52414.67578125
162	-52413.25349506579	0.0005000000237487257	-52412.14420230263
163	-52412.22051809211	0.0005000000237487257	-52411.89103618421
164	-52411.65921052632	0.0005000000237487257	-52410.92993421053
165	-52410.692516447365	0.0005000000237487257	-52410.288774671055
166	-52410.206866776316	0.0005000000237487257	-52410.059580592104
167	-52410.05756578947	0.0005000000237487257	-52410.0931743421
168	-52410.18947368421	0.0005000000237487257	-52410.37212171053
169	-52410.51377467105	0.0005000000237487257	-52410.75497532895
170	-52410.913157894734	0.0005000000237487257	-52411.23153782895
171	-52411.40439967105	0.0005000000237487257	-52411.72397203947
172	-52411.91657072368	0.0005000000237487257	-52412.24124177632
173	-52412.362376644734	0.0005000000237487257	-52412.702467105264
174	-52412.838939144734	0.0005000000237487257	-52413.01439144737
175	-52413.505715460524	0.0005000000237487257	-52413.56722861842
176	-52368.08125	0.0005000000237487257	-52410.99609375
177	-52404.09461348684	0.0005000000237487257	-52386.33914473684
178	-52376.199876644736	0.0005000000237487257	-52356.733264802635
179	-52349.381702302635	0.0005000000237487257	-52337.625082236846
180	-52334.75304276316	0.0005000000237487257	-52331.08199013158
181	-52332.14580592105	0.0005000000237487257	-52335.82989309211
182	-52338.811389802635	0.0005000000237487257	-52345.603042763156
183	-52349.42138157895	0.0005000000237487257	-52357.271340460524
184	-52361.10526315789	0.0005000000237487257	-52368.74728618421
185	-52372.187582236846	0.0005000000237487257	-52378.83675986842
186	-52381.64888980263	0.0005000000237487257	-52386.91451480263
187	-52389.11332236842	0.0005000000237487257	-52393.22384868421
188	-52394.93824013158	0.0005000000237487257	-52398.19173519737
189	-52399.57183388158	0.0005000000237487257	-52402.136060855264
190	-52403.22594572369	0.0005000000237487257	-52405.287335526315
191	-52406.160444078945	0.0005000000237487257	-52407.79925986842
192	-52408.48980263158	0.0005000000237487257	-52409.79416118421
193	-52410.33828125	0.0005000000237487257	-52411.369736842105
194	-52411.80719572368	0.0005000000237487257	-52412.61069078947
195	-52412.94757401316	0.0005000000237487257	-52413.57294407895
196	-52413.58902138158	0.0005000000237487257	-52414.076027960524
197	-52413.76537828947	0.0005000000237487257	-52412.41529605263
198	-52413.85888157895	0.0005000000237487257	-52414.56393914474
199	-52414.48795230263	0.0005000000237487257	-52414.33865131579
200	-52414.27890625	0.0005000000237487257	-52414.18503289474
201	-52414.16369243421	0.0005000000237487257	-52414.01315789474
202	-52414.03289473684	0.0005000000237487257	-52413.285690789475
203	-52413.448930921055	0.0005000000237487257	-52413.48330592105
204	-52413.73231907895	0.0005000000237487257	-52413.01044407895
205	-52413.24876644737	0.0005000000237487257	-52414.92680921053
206	-52415.16607730263	0.0005000000237487257	-52414.77339638158
207	-52414.815296052635	0.0005000000237487257	-52415.18112664474
208	-52415.222738486846	0.0005000000237487257	-52415.31780427632
209	-52413.870929276316	0.0005000000237487257	-52411.47134046053
210	-52414.00900493421	0.0005000000237487257	-52414.67458881579
211	-52414.48359375	0.0005000000237487257	-52414.14202302632
212	-52414.02117598684	0.0005000000237487257	-52413.82816611842
213	-52413.775534539476	0.0005000000237487257	-52413.71361019737
214	-52413.72142269737	0.0005000000237487257	-52413.75657894737
215	-52413.80164473684	0.0005000000237487257	-52413.90892269737
216	-52413.97528782895	0.0005000000237487257	-52414.121175986846
217	-52414.198231907896	0.0005000000237487257	-52414.36077302632
218	-52414.441118421055	0.0005000000237487257	-52414.60168585526
219	-52414.67582236842	0.0005000000237487257	-52414.82964638158
220	-52414.79296875	0.0005000000237487257	-52415.013199013156
221	-52415.071217105266	0.0005000000237487257	-52415.091652960524
222	-52415.15283717105	0.0005000000237487257	-52415.123889802635
223	-52415.34231085526	0.0005000000237487257	-52415.31426809211
224	-52415.35851151316	0.0005000000237487257	-52415.50801809211
225	-52415.540542763156	0.0005000000237487257	-52415.603042763156
226	-52415.462541118424	0.0005000000237487257	-52415.37450657895
227	-52415.609662828945	0.0005000000237487257	-52415.747574013156
228	-52415.768626644734	0.0005000000237487257	-52413.60962171053
229	-52415.743996710524	0.0005000000237487257	-52415.77495888158
230	-52415.63626644737	0.0005000000237487257	-52415.700699013156
231	-52415.68947368421	0.0005000000237487257	-52415.682483552635
232	-52415.68499177632	0.0005000000237487257	-52415.708511513156
233	-52415.72944078947	0.0005000000237487257	-52415.771011513156
234	-52415.800945723684	0.0005000000237487257	-52415.85427631579
235	-52415.762376644736	0.0005000000237487257	-52415.966324013156
236	-52415.99025493421	0.0005000000237487257	-52382.08326480263
237	-52402.749465460525	0.0005000000237487257	-52404.68314144737
238	-52399.30423519737	0.0005000000237487257	-52388.927508223685
239	-52384.66772203947	0.0005000000237487257	-52377.14329769737
240	-52374.56817434211	0.0005000000237487257	-52370.40752467105
241	-52369.3265625	0.0005000000237487257	-52367.99621710526
242	-52368.09572368421	0.0005000000237487257	-52368.94564144737
243	-52369.88787006579	0.0005000000237487257	-52372.178782894734
244	-52373.60287828947	0.0005000000237487257	-52376.68671875
245	-52378.32545230263	0.0005000000237487257	-52381.698560855264
246	-52383.36134868421	0.0005000000237487257	-52386.70250822369
247	-52388.28001644737	0.0005000000237487257	-52391.39403782895
248	-52392.81003289474	0.0005000000237487257	-52395.59991776316
249	-52396.851850328945	0.0005000000237487257	-52399.299177631576
250	-52400.40308388158	0.0005000000237487257	-52402.52199835526
251	-52403.4642680921	0.0005000000237487257	-52405.29165296053
252	-52406.09716282895	0.0005000000237487257	-52407.65111019737
253	-52408.33252467105	0.0005000000237487257	-52409.656414473684
254	-52410.240008223685	0.0005000000237487257	-52411.368667763156
255	-52411.86307565789	0.0005000000237487257	-52412.723190789475
256	-52413.234909539475	0.0005000000237487257	-52414.07952302632
257	-52414.204235197365	0.0005000000237487257	-52414.84148848684
258	-52415.06796875	0.0005000000237487257	-52415.34185855263
259	-52415.21171875	0.0005000000237487257	-52413.96282894737
260	-52411.96007401316	0.0005000000237487257	-52415.06805098684
261	-52414.63125	0.0005000000237487257	-52413.90662006579
262	-52413.820970394736	0.0005000000237487257	-52412.92092927632
263	-52412.68762335526	0.0005000000237487257	-52412.42060032895
264	-52412.00748355263	0.0005000000237487257	-52411.913075657896
265	-52411.76027960526	0.0005000000237487257	-52411.500287828945
266	-52411.427508223685	0.0005000000237487257	-52411.337541118424
267	-52411.34798519737	0.0005000000237487257	-52411.422162828945
268	-52411.49658717105	0.0005000000237487257	-52411.683881578945
269	-52411.80530427631	0.0005000000237487257	-52412.06805098684
270	-52412.21615953947	0.0005000000237487257	-52412.52767269737
271	-52412.68564967105	0.0005000000237487257	-52413.010731907896
272	-52413.17072368421	0.0005000000237487257	-52413.49383223684
273	-52413.643421052635	0.0005000000237487257	-52413.94309210526
274	-52414.0826069079	0.0005000000237487257	-52414.354564144734
275	-52414.47738486842	0.0005000000237487257	-52414.712664473685
276	-52414.82232730263	0.0005000000237487257	-52414.91159539474
277	-52415.109292763154	0.0005000000237487257	-52415.15296052631
278	-52415.250164473684	0.0005000000237487257	-52415.31879111842
279	-52402.73947368421	0.0005000000237487257	-52415.17619243421
280	-52413.919695723685	0.0005000000237487257	-52410.4828125
281	-52403.63626644737	0.0005000000237487257	-52398.03729440789
282	-52396.80645559211	0.0005000000237487257	-52395.23745888158
283	-52398.7818256579	0.0005000000237487257	-52401.623519736844
284	-52401.05324835526	0.0005000000237487257	-52400.098766447365
285	-52399.83227796053	0.0005000000237487257	-52399.48935032895
286	-52399.49831414474	0.0002500000118743628	-52399.603988486844
287	-52399.72405427632	0.0002500000118743628	-52400.034991776316
288	-52400.23108552631	0.0002500000118743628	-52400.675616776316
289	-52400.91891447368	0.0002500000118743628	-52401.441241776316
290	-52401.65357730263	0.0002500000118743628	-52368.891735197365
291	-52124.15612664474	0.0002500000118743628	-52395.90259046053
292	-52396.22417763158	0.0002500000118743628	-52394.820970394736
293	-52393.906414473684	0.0002500000118743628	-52391.89523026316
294	-52390.95004111842	0.0002500000118743628	-52389.2533305921
295	-52388.64921875	0.0002500000118743628	-52387.84169407895
296	-52387.58203125	0.0002500000118743628	-52387.18071546053
297	-52385.85078125	0.0002500000118743628	-52384.33453947368
298	-52384.42660361842	0.0002500000118743628	-52384.71998355263
299	-52384.97138157895	0.0002500000118743628	-52385.57680921053
300	-52385.93400493421	0.0002500000118743628	-52386.71352796053
301	-52387.13622532895	0.0002500000118743628	-52388.015625
302	-52388.46607730263	0.0002500000118743628	-52389.39457236842
303	-52389.85925164474	0.0002500000118743628	-52390.79950657895
304	-52391.26430921053	0.0002500000118743628	-52392.20452302632
305	-52392.66689967105	0.0002500000118743628	-52393.59379111842
306	-52394.039720394736	0.0002500000118743628	-52394.9296875
307	-52395.3484375	0.0002500000118743628	-52396.18597861842
308	-52396.57606907895	0.0002500000118743628	-52397.34481907895
309	-52397.70205592105	0.0002500000118743628	-52398.40201480263
310	-52398.725082236844	0.0002500000118743628	-52399.35760690789
311	-52399.64773848684	0.0002500000118743628	-52400.226027960525
312	-52400.494613486844	0.0002500000118743628	-52401.02537006579
313	-52401.278001644736	0.0002500000118743628	-52401.76883223684
314	-52402.001603618424	0.0002500000118743628	-52402.477097039475
315	-52402.702467105264	0.0002500000118743628	-52403.148972039475
316	-52403.36011513158	0.0002500000118743628	-52403.78186677631
317	-52403.98606085526	0.0002500000118743628	-52404.396340460524
318	-52404.57635690789	0.0002500000118743628	-52404.98096217105
319	-52405.16385690789	0.0002500000118743628	-52405.54605263158
320	-52405.73523848684	0.0002500000118743628	-52406.121175986846
321	-52406.35509868421	0.0002500000118743628	-52407.73848684211
322	-52408.39247532895	0.0002500000118743628	-52409.246175986846
323	-52409.38404605263	0.0002500000118743628	-52409.64720394737
324	-52409.768174342105	0.0002500000118743628	-52410.01311677632
325	-52410.12993421053	0.0002500000118743628	-52410.35296052632
326	-52410.46233552632	0.0002500000118743628	-52410.67199835526
327	-52410.77228618421	0.0002500000118743628	-52410.972738486846
328	-52411.066118421055	0.0002500000118743628	-52411.25275493421
329	-52411.345847039476	0.0002500000118743628	-52411.52228618421
330	-52411.60830592105	0.0002500000118743628	-52411.778824013156
331	-52411.76348684211	0.0002500000118743628	-52412.021011513156
332	-52412.09255756579	0.0002500000118743628	-52412.1568256579
333	-52412.20748355263	0.0002500000118743628	-52412.452014802635
334	-52412.420065789476	0.0002500000118743628	-52412.643421052635
335	-52412.70148026316	0.0002500000118743628	-52412.722491776316
336	-52412.855756578945	0.0001250000059371814	-52412.91430921053
337	-52412.71278782895	0.0001250000059371814	-52412.88055098684
338	-52413.0267680921	0.0001250000059371814	-52413.083634868424
339	-52413.111924342105	0.0001250000059371814	-52413.168256578945
340	-52413.191940789475	0.0001250000059371814	-52413.246381578945
341	-52413.275740131576	0.0001250000059371814	-52413.328412828945
342	-52413.35534539474	0.0001250000059371814	-52413.4078125
343	-52413.43675986842	0.0001250000059371814	-52413.484662828945
344	-52413.51015625	0.0001250000059371814	-52413.562787828945
345	-52413.48120888158	0.0001250000059371814	-52413.63314144737
346	-52413.74395559211	0.0001250000059371814	-52413.712541118424
347	-52413.621258223684	0.0001250000059371814	-52413.790666118424
348	-52413.50555098684	0.0001250000059371814	-52413.863569078945
349	-52413.88515625	0.0001250000059371814	-52413.70291940789
350	-52413.61056743421	0.0001250000059371814	-52413.996381578945
351	-52413.80341282895	0.0001250000059371814	-52414.18392269737
352	-52413.97072368421	0.0001250000059371814	-52414.02060032895
353	-52414.13552631579	0.0001250000059371814	-52413.93005756579
354	-52414.08441611842	0.0001250000059371814	-52414.031414473684
355	-52414.255386513156	0.0001250000059371814	-52414.06418585526
356	-52414.22286184211	0.0001250000059371814	-52414.257524671055
357	-52414.367105263154	0.0001250000059371814	-52414.18392269737
358	-52414.32064144737	0.0001250000059371814	-52414.345559210524
359	-52414.35217927631	0.0001250000059371814	-52414.38717105263
360	-52414.42767269737	0.0001250000059371814	-52414.29851973684
361	-52414.68836348684	0.0001250000059371814	-52414.61883223684
362	-52414.41455592105	0.0001250000059371814	-52414.35752467105
363	-52414.49300986842	0.0001250000059371814	-52414.682689144734
364	-52414.56837993421	0.0001250000059371814	-52414.674876644734
365	-52414.67602796053	0.0001250000059371814	-52414.68009868421
366	-52414.68252467105	0.0001250000059371814	-52414.693133223685
367	-52414.70271381579	0.0001250000059371814	-52414.72043585526
368	-52414.79683388158	0.0001250000059371814	-52414.94921875
369	-52414.990625	0.0001250000059371814	-52414.66632401316
370	-52414.64296875	0.0001250000059371814	-52415.00666118421
371	-52414.912705592105	0.0001250000059371814	-52415.14095394737
372	-52414.64905427631	0.0001250000059371814	-52414.48120888158
373	-52414.80267269737	0.0001250000059371814	-52414.89823190789
374	-52414.7779194079	0.0001250000059371814	-52414.87722039474
375	-52414.53799342105	0.0001250000059371814	-52415.72384868421
376	-52415.66726973684	0.0001250000059371814	-52415.27298519737
377	-52414.813486842104	0.0001250000059371814	-52414.34991776316
378	-52414.37993421053	0.0001250000059371814	-52413.32927631579
379	-52413.428125	0.0001250000059371814	-52413.26171875
380	-52412.9369243421	0.0001250000059371814	-52413.12310855263
381	-52412.94983552631	0.0001250000059371814	-52413.26932565789
382	-52413.39572368421	0.0001250000059371814	-52413.50201480263
383	-52413.52475328947	0.0001250000059371814	-52413.54749177631
384	-52413.68236019737	0.0001250000059371814	-52413.71081414474
385	-52413.69732730263	0.0001250000059371814	-52414.07787828947
386	-52413.752097039476	6.25000029685907e-05	-52413.95859375
387	-52413.990583881576	6.25000029685907e-05	-52413.94650493421
388	-52413.95242598684	6.25000029685907e-05	-52414.209827302635
389	-52414.17615131579	6.25000029685907e-05	-52414.058881578945
390	-52414.26315789474	6.25000029685907e-05	-52414.29091282895
391	-52415.324876644736	6.25000029685907e-05	-52415.33120888158
392	-52415.43988486842	6.25000029685907e-05	-52415.9419819079
393	-52415.50921052632	6.25000029685907e-05	-52415.840953947365
394	-52416.03737664474	6.25000029685907e-05	-52415.6046875
395	-52416.05193256579	6.25000029685907e-05	-52416.146875
396	-52415.73943256579	6.25000029685907e-05	-52415.36673519737
397	-52376.652261513154	6.25000029685907e-05	-52413.48482730263
398	-52412.38112664474	6.25000029685907e-05	-52411.01422697368
399	-52410.613445723684	6.25000029685907e-05	-52409.59679276316
400	-52409.199506578945	6.25000029685907e-05	-52408.45382401316
401	-52408.146258223685	6.25000029685907e-05	-52407.570148026316
402	-52407.3443256579	6.25000029685907e-05	-52406.91019736842
403	-52406.74736842105	6.25000029685907e-05	-52406.45464638158
404	-52406.353166118424	6.25000029685907e-05	-52406.15102796053
405	-52406.091652960524	6.25000029685907e-05	-52405.97162828947
406	-52405.938980263156	6.25000029685907e-05	-52405.859210526316
407	-52405.82956414474	6.25000029685907e-05	-52405.8453125
408	-52405.83490953947	6.25000029685907e-05	-52405.84107730263
409	-52405.86348684211	6.25000029685907e-05	-52405.908799342105
410	-52405.90106907895	6.25000029685907e-05	-52405.94268092105
411	-52405.97927631579	6.25000029685907e-05	-52406.021875
412	-52406.06817434211	6.25000029685907e-05	-52406.11846217105
413	-52406.16936677632	6.25000029685907e-05	-52406.239761513156
414	-52406.28063322369	6.25000029685907e-05	-52406.36089638158
415	-52406.39457236842	6.25000029685907e-05	-52406.47528782895
416	-52406.50768914474	6.25000029685907e-05	-52406.59638157895
417	-52406.62771381579	6.25000029685907e-05	-52406.712294407895
418	-52406.7416118421	6.25000029685907e-05	-52406.827014802635
419	-52406.855756578945	6.25000029685907e-05	-52406.95571546053
420	-52406.97561677632	6.25000029685907e-05	-52406.92212171053
421	-52406.96484375	6.25000029685907e-05	-52407.15579769737
422	-52407.22286184211	6.25000029685907e-05	-52407.24938322369
423	-52407.30028782895	6.25000029685907e-05	-52407.36233552632
424	-52407.30353618421	6.25000029685907e-05	-52407.39975328947
425	-52407.40982730263	6.25000029685907e-05	-52407.49486019737
426	-52407.63935032895	6.25000029685907e-05	-52407.74214638158
427	-52407.59453125	6.25000029685907e-05	-52407.67413651316
428	-52407.8078125	6.25000029685907e-05	-52407.888075657895
429	-52407.804029605264	6.25000029685907e-05	-52407.88149671053
430	-52407.9828125	6.25000029685907e-05	-52407.980550986846
431	-52408.02331414474	6.25000029685907e-05	-52408.04893092105
432	-52408.10760690789	6.25000029685907e-05	-52408.19917763158
433	-52408.22458881579	6.25000029685907e-05	-52408.31356907895
434	-52408.28079769737	6.25000029685907e-05	-52408.3890625
435	-52408.34543585526	6.25000029685907e-05	-52408.408429276315
436	-52408.498889802635	6.25000029685907e-05	-52408.54436677632
437	-52408.55834703947	6.25000029685907e-05	-52408.65353618421
438	-52408.650986842105	6.25000029685907e-05	-52408.82228618421
439	-52408.834128289476	6.25000029685907e-05	-52408.80682565789
440	-52408.78939144737	6.25000029685907e-05	-52408.890625
441	-52408.91299342105	6.25000029685907e-05	-52409.022902960525
442	-52409.0189555921	6.25000029685907e-05	-52408.892105263156
443	-52409.05863486842	6.25000029685907e-05	-52409.15546875
444	-52409.00185032895	6.25000029685907e-05	-52409.24222861842
445	-52409.26385690789	6.25000029685907e-05	-52409.11953125
446	-52409.35793585526	3.125000148429535e-05	-52409.364638157895
447	-52409.29601151316	3.125000148429535e-05	-52409.37927631579
448	-52409.38787006579	3.125000148429535e-05	-52409.091570723685
449	-52409.52557565789	3.125000148429535e-05	-52409.43490953947
450	-52409.28684210526	3.125000148429535e-05	-52409.87027138158
451	-52409.87294407895	3.125000148429535e-05	-52409.59720394737
452	-52409.4056743421	3.125000148429535e-05	-52409.84777960526
453	-52409.407730263156	3.125000148429535e-05	-52409.92273848684
454	-52409.78351151316	3.125000148429535e-05	-52409.207113486846
455	-52409.93055098684	3.125000148429535e-05	-52409.912458881576
456	-52409.87495888158	3.125000148429535e-05	-52409.56328125
457	-52410.26488486842	3.125000148429535e-05	-52409.66217105263
458	-52409.666981907896	3.125000148429535e-05	-52410.088240131576
459	-52410.21887335526	3.125000148429535e-05	-52410.02956414474
460	-52409.884539473685	3.125000148429535e-05	-52410.21398026316
461	-52409.953412828945	3.125000148429535e-05	-52410.65045230263
462	-52410.10546875	3.125000148429535e-05	-52411.46504934211
463	-52410.18379934211	3.125000148429535e-05	-52410.12397203947
464	-52410.35818256579	3.125000148429535e-05	-52410.26657072368
