8.331324	-3.8208644	AN0068-C
8.255828	-3.447108	AN0069-C
8.199215	-4.4839654	AN0070-C
8.091473	-5.587275	AN0071-C
8.070895	-4.2322946	AN0072-C
7.986571	-4.7023606	AN0073-C
8.27452	-4.2453103	AN0074-C
8.648328	-2.5011394	AN0075-C
8.797347	-2.3813617	AN0076-C
8.048972	-4.6344666	AN0077-C
8.07872	-4.467692	AN0079-C
8.100565	-4.080031	AN0080-C
7.8194246	-4.743918	AN0081-C
8.185017	-4.009333	AN0082-C
7.985654	-4.7953515	AN0083-C
7.837752	-4.954161	AN0084-C
7.0695133	-5.72349	AN0085-C
8.493276	-4.141093	AN0086-C
8.129592	-5.461325	AN0087-C
7.4346232	-5.586169	AN0088-C
7.9245534	-4.7151055	AN0089-C
7.955267	-4.703463	AN0090-C
8.005394	-4.3304276	AN0091-C
8.201596	-4.2955956	AN0092-C
8.462566	-3.1180751	AN0093-C
8.244094	-4.430491	AN0094-C
6.994716	-6.8268	AN0095-C
8.355185	-3.8278377	AN0096-C
8.417577	-3.9067676	AN0097-C
8.041808	-4.160815	AN0098-C
8.234913	-4.031695	AN0099-C
7.779456	-4.108374	AN0100-C
7.8999844	-4.7252526	AN0101-C
7.931108	-4.550219	AN0102-C
7.8878946	-4.17536	AN0103-C
8.295402	-3.553336	AN0104-C
8.247764	-4.5619187	AN0105-C
7.61357	-5.161696	AN0106-C
6.9279885	-5.610476	AN0107-C
7.852455	-4.921252	AN0108-C
8.133492	-4.189837	AN0109-C
8.037747	-4.457602	AN0111-C
8.006126	-4.377108	AN0112-C
8.071362	-4.5023828	AN0113-C
7.8666925	-4.988974	AN0114-C
8.052645	-4.5750375	AN0115-C
7.85965	-4.755751	AN0117-C
8.631349	-3.8782566	AN0120-C
8.242145	-4.0012155	AN0121-C
6.561668	-8.426993	AN0122-C
7.6838613	-4.7281747	AN0123-C
7.960282	-4.8576264	AN0124-C
7.2573333	-6.327311	AN0125-C
7.657896	-5.4931855	AN0126-C
7.239436	-5.0422006	AN0127-C
7.966009	-4.4904885	AN0128-C
7.6143	-4.935435	AN0129-C
7.744114	-5.005446	AN0130-C
7.1742306	-5.0534463	AN0131-C
7.511038	-6.2845407	AN0132-C
6.9707656	-6.7351785	AN0134-C
8.31248	-4.0415864	AN0135-C
7.1470165	-5.7357965	AN0136-C
7.646005	-4.939467	AN0137-C
7.4465218	-5.309836	AN0138-C
7.6822605	-4.6316094	AN0139-C
7.5034885	-5.226195	AN0140-C
7.361463	-6.0965905	AN0141-C
8.231464	-3.9037883	AN0143-C
7.8856473	-4.3341317	AN0147-C
8.126981	-4.49346	AN0149-C
8.2330475	-4.4094796	AN0151-C
7.8631773	-5.0905557	AN0152-C
7.6228824	-4.404959	AN0153-C
7.5046835	-5.5854287	AN0154-C
7.6289716	-4.7296205	AN0155-C
6.9099317	-6.938193	AN0156-C
8.097317	-4.0883584	AN0157-C
8.284825	-3.1498668	AN0158-C
7.019097	-6.312102	AN0159-C
7.0684204	-5.7709756	AN0160-C
8.058576	-3.8125484	AN0162-C
7.6580553	-5.3825364	AN0163-C
7.659239	-5.19496	AN0164-C
6.7769046	-6.151358	AN0165-C
6.129959	-8.540267	AN0166-C
8.278629	-6.625586	AN0167-C
6.7655377	-6.583636	AN0168-C
7.7623515	-4.8912835	AN0169-C
7.477565	-4.7236314	AN0170-C
7.302158	-5.545855	AN0171-C
8.779426	-2.8395069	AN0172-C
7.1592116	-6.1659646	AN0173-C
10.289	-2.6129787	AN0174-C
7.4604716	-6.007746	AN0175-C
7.484632	-5.2729974	AN0176-C
6.423383	-7.2378106	AN0177-C
7.2566915	-6.3243318	AN0178-C
7.572334	-4.893027	AN0179-C
7.031357	-6.1414094	AN0180-C
7.3140774	-5.735682	AN0181-C
8.233659	-4.35105	AN0182-C
8.371481	-4.3754525	AN0183-C
6.997327	-5.2681756	AN0184-C
7.3410172	-4.9328446	AN0185-C
7.417788	-5.1973977	AN0186-C
8.160325	-3.8747585	AN0187-C
7.3966103	-6.073096	AN0188-C
7.4642735	-5.8616357	AN0189-C
7.275349	-5.5523324	AN0190-C
7.8219504	-4.567717	AN0191-C
6.796596	-6.117598	AN0192-C
7.823444	-4.700579	AN0193-C
7.3614764	-5.8536363	AN0194-C
7.745524	-4.1803994	AN0196-C
7.4294887	-4.8181176	AN0197-C
7.7638807	-5.2614694	AN0198-C
7.0646296	-6.059378	AN0199-C
7.348974	-5.386103	AN0200-C
7.5709867	-5.049273	AN0201-C
7.2901936	-5.768824	AN0202-C
7.956968	-4.8390183	AN0203-C
7.4172935	-5.753897	AN0204-C
7.4159665	-4.9441247	AN0205-C
11.112561	-5.003737	AN0206-C
8.170559	-3.9773357	AN0207-C
6.290306	-8.584083	AN0208-C
7.724897	-5.2725053	AN0209-C
7.7372546	-4.86571	AN0210-C
7.849667	-5.038771	AN0212-C
8.049143	-4.6889367	AN0213-C
8.175934	-4.7297006	AN0214-C
7.794634	-4.8838143	AN0215-C
8.427377	-3.2704113	AN0217-C
7.2412815	-5.601214	AN0218-C
8.268362	-3.5643566	AN0219-C
6.6221604	-6.913256	AN0220-C
7.087905	-6.001681	AN0221-C
8.454135	-3.7653415	AN0222-C
7.7984447	-3.871455	AN0223-C
8.203348	-4.2059846	AN0224-C
8.0728655	-2.7832744	AN0225-C
7.8443184	-4.5685487	AN0226-C
7.331755	-4.937041	AN0227-C
7.904651	-4.9163613	AN0228-C
7.6350775	-5.6153283	AN0229-C
8.321352	-3.985915	AN0230-C
8.340874	-3.3857334	AN0231-C
7.7871075	-5.3432183	AN0233-C
7.778417	-4.7491403	AN0234-C
8.23812	-4.0504746	AN0235-C
7.9510393	-4.4525857	AN0236-C
7.956614	-4.333426	AN0237-C
8.110404	-3.6435382	AN0238-C
7.710188	-5.4391847	AN0239-C
7.3334684	-5.65037	AN0240-C
8.149607	-4.506331	AN0241-C
8.264273	-4.357905	AN0242-C
7.701142	-4.6840806	AN0243-C
8.110721	-4.335356	AN0244-C
8.18732	-4.603476	AN0245-C
7.4252634	-6.4903436	AN0246-C
6.4761677	-8.270675	AN0247-C
7.991774	-4.2757325	AN0248-C
8.23775	-3.72132	AN0250-C
7.4220386	-5.287665	AN0251-C
7.8810296	-5.5940957	AN0252-C
8.2366295	-3.8894145	AN0253-C
7.9040504	-5.1005692	AN0254-C
7.674734	-5.046038	AN0255-C
8.298099	-3.7654521	AN0256-C
8.4956	-3.899474	AN0258-C
6.8903804	-5.700339	AN0259-C
8.562792	-3.4205272	AN0260-C
7.3412538	-5.8154473	AN0261-C
8.301096	-3.6989467	AN0262-C
7.8832755	-4.1844125	AN0263-C
8.541936	-3.239638	AN0264-C
7.683195	-5.216738	AN0266-C
6.857693	-7.0447984	AN0267-C
8.015821	-5.2635865	AN0268-C
8.5348215	-3.6633823	AN0269-C
7.8454475	-3.8832462	AN0270-C
8.306974	-4.190165	AN0272-C
8.691906	-3.0258548	AN0275-C
8.253004	-4.3234963	AN0276-C
8.064513	-4.371409	AN0277-C
8.175088	-4.832083	AN0280-C
7.831086	-4.883654	AN0282-C
8.130149	-3.7723873	AN0283-C
7.8402624	-4.209025	AN0284-C
8.197403	-3.9993618	AN0285-C
7.271077	-5.706095	AN0286-C
8.335928	-3.7450435	AN0287-C
7.285356	-5.3602624	AN0288-C
8.073125	-3.9813945	AN0290-C
8.519233	-4.5631433	AN0291-C
8.188102	-4.81156	AN0292-C
8.005013	-4.1182504	AN0294-C
8.308223	-3.8999546	AN0295-C
7.963632	-5.004374	AN0296-C
8.887058	-4.115214	AN0297-C
8.058063	-5.228148	AN0298-C
8.104354	-4.707972	AN0299-C
