PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	sampleID
-1.469814432474469	-2.3117587905844688	0.03155033448778359	1.41824589362923	-0.9425856584930344	1.8866495310774032	-0.8298767004491343	2.900419565535984	-0.021017167514078384	3.4145182587929637	-0.3933966732544317	0.6393267116786057	-1.9053660093488134	1.033251317990017	-0.16831529526284855	-1.7938569150055574	0.3552647757018939	3.6843851111011454	-0.9550375106796801	-3.035717690666702	ARK_CAH143
-1.7089093882509188	-1.7993686749487705	0.14615255785078887	0.032455306628834744	0.5507985239625256	1.7600495959385198	-3.860478703395301	4.972715822490001	0.6579968009150665	-4.24330689086569	0.42310931165077864	-1.4280971335170078	1.6857613401807465	-1.652067703134166	-2.6065534446261545	-1.901946779928253	-1.6594066492667916	-0.4154148625613282	-0.08214715303302676	-0.2649938738936298	ARK_CAH144
-1.4830506941873263	-0.4790693170063417	-0.9413153707983334	1.5952228892323257	0.1203329620962151	-0.12352907549266683	-0.8359245282690714	0.3401735161554747	3.215230796954595	-0.08490863086903587	0.15732721275808265	1.1157680613607548	1.575298520306254	-1.190219127638875	0.15192556756592884	1.6073615222903146	-0.9016816083526377	0.7687479522088894	0.5112667298321754	1.095134186167498	ARK_CAH156
-1.8095215785018082	0.6575438626365873	1.82260740636725	-1.275423253678906	1.8013707786774413	0.02893316179095503	-0.4399113653375029	1.2041944736948114	-0.8111727278115224	-0.14594589482699954	-2.506198384532639	1.5296018560705031	-1.1876302312156115	-2.5115736800545174	1.519999972390396	-2.323371250408101	1.7842535197531324	-1.7492469831018105	-1.0637499433096942	-1.5765630063570981	ARK_CAH163
4.3734112210249165	0.6619785883499962	0.12634224407347322	-0.24692857346619884	-1.3276645431707321	-0.5063165127295944	1.049222760354683	1.156601564266496	0.00792177404053413	0.022955866713139948	0.5618916744493816	0.9118385998055063	1.1008533375304737	1.921703509993129	1.3881915971578225	-0.5057993446382971	0.6718030328805782	-2.0722781882366257	1.8733169222746255	-2.260652772968458	FLA_FL28W
4.87540187671304	-1.165141344959644	-1.7376298252993614	-3.7107330410177792	-1.5259350347381875	-1.6200925408211746	-0.13240361703004422	0.5711670498435483	0.23063395994165825	0.046944090111097916	0.5042222863289556	-1.444761294202879	0.7586087247885572	-1.938163260621786	-1.8095715341625689	1.0189085965671771	0.550531129222409	-1.2625244933748265	-2.1000512039671206	1.8760035748770325	FLA_FL30W
4.23369006694236	-1.971234204494545	-0.13213520227042164	-2.4556436790421956	-2.2871529208037034	0.9626255833252961	-0.6883919187477946	0.9613179322373775	-2.3639801560969285	-0.3143405579740151	-1.4603707703948687	-0.30867721868644854	-0.21119901073220726	-1.131153660926941	-0.6241536122253164	-0.5082394071616904	1.8388767185540553	0.9943485073224277	0.6328036804827203	1.0869075616588402	FLA_FLWN26
4.0316171190423615	0.5102916532901969	-1.4649093038854135	-0.49090680133217957	-2.433746483550178	1.2271197137270407	1.1878322873652967	0.34088545917187574	-0.7226367975246987	1.4585771234092708	-1.4038999206899645	0.8736510119292208	1.9826108745108628	-1.2314162343624853	-0.2994394927864764	0.6323504660392699	-1.2900071525019745	-0.2806123989545025	0.84079814341955	-0.5397708802404039	FLA_FLWN27
4.56815146003134	3.2391937288688433	0.9193703463835677	-0.9936604621616852	-0.9280717855087153	0.44449383264954156	-0.5053646307697747	-0.998070274937965	0.16363924008672706	0.8190569777198876	-0.010627622478705552	-1.8207516291256687	1.4087992863270864	-0.3224180988823742	0.7797153624187023	-0.028965428991431796	-0.5174758181013857	-1.1140050505318495	0.019336491982025278	-1.909039979900205	FLA_FLWN29
4.80362102678951	-0.5064606809337497	-1.6390243966959532	-1.500494056368512	-1.0095912079417415	1.499277751563532	1.1041900824560382	-0.012752546305445362	2.24483605120016	-1.2457074976740456	-2.7365998739139457	-1.0102157833917678	-0.3450831685568377	0.23940894587995984	0.09009828954275031	1.403850240730328	-1.613045545377355	-1.811380505985238	1.761354881805596	-2.5389708009187486	FLA_FLWN33
